fiction1,classics3,cartoons5,legends6,philosophy7,religion8,psychology9,linguistics10,art12,music14,facsimile17,history19,conthist20,economy21,politics22,science23,compsci26,railroads27,maps30,travelguides31,health35,cooking36,learning37,GamesRiddles38,sports39,hobby40,nature41,encyclopaedia44,videos50,nonbooks99
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,1,1,1,15,2,1,0,0,1,0,0,0,0
7,4,1,1,4,6,0,2,2,19,0,21,19,2,0,3,0,1,0,5,39,6,11,0,0,2,4,0,1,0
0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,2,9,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,9,0,4,4,0,0,0,1,7,0,0,1,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,1,0,0,1,10,0,0,5,0,0,12,4,1,0,1,0,1,0,4,1,0,2,0,0,1,0,2,1,0
0,0,0,0,0,2,0,0,0,1,0,3,10,1,0,2,1,0,0,1,5,0,1,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,13
1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0,0,0,2,1,0,1,1,0,0,0,1,0,5,0,0,0,0,0,2,0
1,0,0,0,1,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,0,0,0,0,1,1,5,0,1,3,0,0,1,0,0,0,6,0,0,0,0,0,0,1,1,3,1
1,5,6,0,0,3,0,0,12,13,0,9,6,1,1,1,1,1,0,5,0,2,2,0,0,4,0,3,2,2
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
0,0,0,1,0,1,0,0,1,7,0,3,41,1,0,6,0,9,0,1,7,1,0,0,0,4,1,2,2,0
0,0,0,0,0,2,0,0,4,6,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,1,0
0,0,2,0,0,1,0,1,0,0,0,10,2,2,0,11,3,0,1,3,21,63,8,0,0,14,2,2,0,1
1,0,0,0,0,0,0,0,1,17,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,1,1,0,0
0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0
0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0
2,1,1,0,0,1,0,1,0,0,0,1,3,0,0,0,0,1,0,1,4,1,0,0,0,1,2,0,0,1
0,0,0,0,0,5,0,0,0,7,0,6,2,0,0,0,0,0,1,1,2,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,6,0,8,11,0,0,0,0,2,0,1,4,0,0,0,0,1,0,0,1,0
0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,4,9,0,2,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,0,0,0,0,1,0,0,0,1,0,3,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0,0
4,1,0,0,1,0,0,0,2,1,1,2,1,0,0,1,0,0,0,6,0,2,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,15,1,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,3,0,2,4,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
12,0,9,2,0,1,0,0,0,8,0,19,13,0,0,3,0,6,0,13,7,8,2,1,0,4,0,2,2,0
0,0,1,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,4,32,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0
0,1,1,1,3,12,0,0,2,6,0,6,2,0,0,4,0,0,1,2,1,0,1,0,0,0,0,0,0,1
18,6,4,11,2,8,0,4,14,40,0,56,68,3,1,7,3,12,1,54,19,29,5,1,0,22,6,4,2,0
1,0,0,0,0,0,0,0,0,5,0,8,7,1,0,0,0,0,0,0,3,0,0,0,0,1,2,0,0,1
0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,0,2,0,0,1,0,0,0,8,0,2,3,0,1,0,0,2,0,0,0,2,0,0,0,3,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,0,0,2,0,0,5,0,0,13,7,0,0,1,0,13,0,37,0,0,12,0,0,2,0,2,0,1
1,1,4,0,0,1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0
0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
0,0,0,1,3,0,0,0,3,1,0,5,1,3,0,4,0,8,0,6,35,1,4,0,0,8,8,1,8,0
0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1
0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,5,0,3,7,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,7,25,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,0,0,0,0,2,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,2,0,0,0,0,0,0,5,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1
0,0,0,1,0,0,0,0,1,0,0,8,1,0,0,1,0,0,1,19,3,0,0,0,0,0,3,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,7,0,1,2,0,0,0,0,0,0,0,5,4,4,0,0,8,0,0,0,1
0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,0,1,0,0,1,2,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1,0,2,0,0,2,0,0,2,2,0,1,0,1,1,0,0,0,0,3,8,0,0,0,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,18,4,2,0,0,3,0,0,0,1
1,0,0,0,0,0,0,0,0,7,0,1,1,0,0,0,3,9,0,2,2,1,0,0,0,3,1,0,2,0
0,0,0,0,0,2,0,4,2,4,0,27,5,0,0,0,0,1,2,25,12,0,1,0,0,2,1,8,0,1
1,0,0,0,2,22,0,0,3,10,0,3,0,0,0,3,1,1,0,2,7,0,4,0,0,1,0,4,0,0
1,0,0,0,0,5,0,0,1,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,5,23,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,5,0,1,0,0,0,5,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0
0,0,0,0,0,6,0,0,0,0,0,0,4,1,0,0,1,0,0,0,7,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,4,2,1,0,4,2,0,16,0,0,0,9,0,0,0,1,12,0,1,0,0,1,3,5,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,6,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
2,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,1,1,10,0,21,37,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,3,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
1,2,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,2,3,0,0,0,3,0,1,0,0,0,1,2,0,2
1,0,1,2,2,5,0,0,0,5,0,11,11,2,0,1,0,0,0,1,9,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1,0,2,0,0,0,0,2,0,0,0,8,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1,0,0,0,2,0,0,0,0
3,2,3,0,3,3,0,2,0,3,0,3,1,0,2,0,3,0,0,3,13,1,3,0,0,4,2,5,7,21
0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,3,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0,0,1,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,5,0,0,3,1,1,7,25,0,20,3,0,0,0,2,0,0,0,16,0,6,0,0,4,5,3,1,1
1,0,1,0,1,7,0,0,2,0,0,5,0,0,0,2,0,0,0,2,0,5,1,0,0,1,1,0,0,0
4,0,1,1,1,3,0,4,2,11,0,14,2,1,0,0,0,0,0,5,5,1,1,0,0,2,0,6,0,0
2,0,0,0,1,2,0,1,0,0,0,1,1,0,0,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0
3,3,0,0,0,0,0,1,3,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0
1,0,0,0,0,5,0,0,0,10,0,10,7,0,0,0,0,0,0,7,0,3,1,0,0,1,0,4,4,0
0,0,0,0,2,5,0,0,1,5,0,13,15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,1,0
1,1,0,0,0,1,0,0,1,1,0,10,30,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,7,1,0,0,0
0,0,0,0,0,2,0,2,1,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,2,0,0,0,14,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0
0,1,0,0,0,2,0,0,0,2,0,2,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,2,0,1
0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
0,0,2,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,17,2,2,0,0,2,3,0,0,0
1,0,1,0,3,0,0,1,0,2,0,4,1,0,0,0,0,1,1,0,5,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,2,2,1,9,11,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,1,0
1,0,0,0,1,15,3,0,0,10,0,2,0,0,0,2,0,0,0,0,4,0,0,0,0,2,0,1,2,2
1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0
1,0,1,1,0,5,1,1,0,1,0,7,11,1,0,3,0,0,0,3,6,0,0,0,0,2,1,3,0,0
2,0,1,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,5,11,4,2,0,0,0,1,1,0,0
0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1
1,1,0,2,0,0,1,0,2,5,0,8,5,0,0,4,0,0,1,7,0,4,5,0,0,4,2,0,0,3
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0
5,0,2,0,0,0,0,5,1,28,0,22,30,0,0,1,0,5,1,2,5,4,0,0,0,1,2,1,16,0
1,1,1,0,1,3,0,2,0,3,0,4,0,0,0,0,1,0,0,0,5,0,4,0,0,1,2,4,0,1
0,1,1,1,0,13,0,0,1,1,0,2,5,0,0,1,2,0,0,1,5,1,4,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0
0,0,0,0,0,1,0,0,2,7,0,2,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,0
0,0,0,0,0,1,0,0,2,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,1,0,0,3,1,1,1,8,0,0,0,1,0,2,1,0,0,1,15,1,2,0,0,1,0,5,0,0
0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,0,15,26,0,0,0,1,9,0,5,0,2,0,0,0,0,2,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,8,0,0,0,8,0,15,5,1,0,3,0,10,0,7,0,1,1,0,0,3,0,0,1,0
4,0,3,0,2,5,0,1,0,4,0,1,1,2,1,4,1,1,2,14,39,2,2,1,0,6,0,1,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,1,6,0,5,2,0,0,0,0,0,0,8,7,2,3,0,0,0,1,0,3,0
0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,3,5,5,5,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,1,2,0,0,4,6,4,0,0,0,5,0,1,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
0,0,1,0,0,6,0,0,3,2,0,1,0,2,0,0,2,0,0,1,8,1,1,2,0,8,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,4,2,1,0,0,1,2,33,2,7,10,1,0,3,1,0,0,13,2,0,2,0,0,5,3,6,1,0
0,0,2,0,1,1,0,1,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,4,6,1,0,0
2,1,0,0,1,4,0,0,2,5,0,4,0,0,0,1,0,0,0,7,1,2,0,0,0,2,2,1,0,1
0,2,3,0,0,8,0,1,3,0,1,6,3,0,0,0,0,5,0,2,1,0,0,0,0,3,0,1,0,0
0,0,0,0,1,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,2,0,4,5,36,0,3,5,1,0,96,85,0,1,7,1,3,3,34,4,0,4,0,0,1,1,0,0,25
0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,17,0,1,0,0,3,1,0,2,1
0,0,0,0,0,7,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1,3,0,0,0,1,0,1,4,6,0,13,1,0,0,0,1,0,0,13,0,1,0,0,0,2,1,1,0,1
0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2
0,0,0,0,0,6,0,0,3,2,1,21,7,0,0,3,0,0,0,1,12,3,0,0,0,3,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
1,0,0,0,0,9,0,1,2,6,0,33,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6,2,1,0,0,3,0,1,0,2,0,26,34,0,2,1,1,0,0,8,2,0,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2,0,0,2,0,0,0,1,1,0,1,17,0,0,0,0,0,0,0,9,5,2,2,0,0,10,5,1,0,0
0,1,0,0,0,4,0,1,0,0,0,2,1,0,0,4,0,1,0,5,4,0,0,0,0,0,0,1,0,0
3,2,2,1,0,0,0,2,1,12,0,9,6,0,0,2,1,0,0,1,3,0,1,0,0,1,1,3,0,0
4,0,3,1,0,3,0,1,1,6,0,7,13,3,1,2,0,0,0,3,12,8,2,0,0,3,2,3,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2,1,0,1,2,3,1,1,0,13,0,1,1,3,0,3,0,0,0,1,10,1,3,0,0,3,1,4,0,0
0,0,0,0,0,5,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,2,0,0,2,0,0,6,2,0,0,1,0,0,0,12,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,3,14,0,1,0,0,0,0,0,0,2
0,0,2,0,2,1,0,0,0,0,0,2,5,0,0,0,0,0,0,3,2,0,1,0,0,0,0,1,0,0
0,0,0,0,0,2,0,1,1,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
2,0,0,0,1,0,0,1,0,1,0,11,5,2,0,3,1,0,0,1,14,1,2,0,0,5,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,0,0,1,0,10,0,11,0,0,3,1,0,0,4
1,0,0,0,1,0,0,0,1,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,6,0
0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0
3,1,1,0,5,21,0,2,2,0,1,18,0,0,0,13,0,0,0,1,41,1,21,0,0,4,2,4,0,7
1,0,0,0,0,2,0,0,2,0,0,1,2,1,0,0,0,0,0,11,2,3,3,0,0,4,0,0,0,0
0,1,2,0,0,0,0,2,1,1,1,6,0,0,0,1,1,0,0,0,2,0,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,2,4,0,12,14,0,0,0,0,0,0,4,2,1,0,0,0,0,0,5,1,0
0,0,0,0,1,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,1,11,0,0,3,1,1,2,1,0,0,0,0,0,0,5,6,1,1,0,0,0,1,1,0,1
